"","SP_ID","Int_Name","PA_type","IUCN_CAT","COUNTRY","ISO3","ODA_status","ODA","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"1108",1214,"Wulianfeng","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.623594742061384,0.575178010761922,0.936412537609126,0.452812355095023,0.713502787795425,0.244009752735742
"1109",1216,"Ganligahai-Zecha Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.419274671474154,0.37565161491446,0.653594143408794,0.456775952211808,0.618217159910762,0.0953306986278397
"1110",1215,"Baishui Jiang Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.678565156892073,0.728134708969389,0.99284509462123,0.472989481308774,0.620910489206808,0.294164262025701
"1111",1156,"Jinta","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0907631711636426,0.700231134864599,0.787326876430875,0.467260290002527,0.766158382133439,0.0100130967396793
"1112",1226,"Min Shan mountains","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.45885419498438,0.564026496333445,0.929815775445718,0.466443532424855,0.668259301275962,0.23633044561172
"1113",1163,"Yellow River Delta Nature Reserve","KBA",NA,"China","CHN","Upper Middle Income Countries and Territories","yes",8,0.0796167033354387,0.296650256637806,0.785110946673896,0.505224020639443,0.649934475496375,0.0162750188759631
"1136",1209,"Chott Ech Chergui","KBA",NA,"Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.157916556598656,0.312020714156563,0.531058366225596,0.476221487539892,0.666864010358058,0.358386497526478
"1137",1204,"Chaîne du Dahra","KBA",NA,"Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.166971680617309,0.329290893076169,0.612762042081409,0.455863103528574,0.654819637044032,0.29755472018968
"1138",1206,"El Kala - Tarf","KBA",NA,"Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.171838286117357,0.448272541934361,0.712699427101854,0.386132534927683,0.632340445859896,0.379101237766829
"1139",566,"Parc National de l'Ahaggar","KBA",NA,"Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.0496772094852108,0.738263188989897,0.565634443363155,0.4818072246688,0.877814709257733,NA
"1140",181,"Parc Culturel du Tassili (Illizi)","IUCN","II","Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.0665442718544475,0.75488256264695,0.677675657984244,0.481840845848853,0.910839832292603,NA
"1141",1205,"Djebel Aissa","KBA",NA,"Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.155743323233512,0.38160584974531,0.635432153027778,0.466398810235113,0.701420872934015,NA
"1142",1211,"Djebel Amour","KBA",NA,"Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.148178102215984,0.371479594048902,0.60923866456605,0.471311099828351,0.754920029893685,0.991836391332089
"1143",1210,"Aures - Chelia","KBA",NA,"Algeria","DZA","Upper Middle Income Countries and Territories","yes",8,0.198531567084491,0.354157493586197,0.524481648407194,0.600223622725135,0.681404453647158,0.447477857302585
"1163",639,"Hormod Protected Area","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.11648074778189,0.678278543900415,0.642153429399899,0.470136524331555,0.61557485878076,0.0231413512271344
"1164",634,"Rud-i Jowin and Rud-i Kalshur","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.157558693130993,0.478919374562033,0.707407598945467,0.587564538086713,0.640332863566585,0.0120294444789449
"1165",1235,"Alborz-e Markazi Protected Area","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.303052388448403,0.379200518739423,0.740207994635442,0.714189954108975,0.666832417626963,0.179245436177618
"1166",1231,"Arasbaran Protected Area","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.233555476878264,0.55586764755466,0.783247279549375,0.679607499661646,0.660849767429543,0.115110612033852
"1167",188,"Kavir","IUCN","II","Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.212235522885551,0.64187311118566,0.561158196877044,0.505019514647335,0.674773718872525,0.0100226900897517
"1168",642,"Hamoun-i Sabari and Hamoun-i Hirmand","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.159398869116145,0.735315788900948,0.53674870858413,0.536245071786386,0.640961880086446,0.00471863369644919
"1169",513,"Lut Desert","WHS","Not Applicable","Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.202822571695417,0.746506768974506,0.554148004144796,0.480813798995858,0.798796467596453,0.010672256436397
"1170",1230,"Maku and Iran west border","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.302955367211618,0.466719681863213,0.705990311080997,0.645422646071457,0.651634888790533,0.0286966233478854
"1171",640,"Bahram-e-Gour Protected Area","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.138983455268067,0.647854058918763,0.683379866215292,0.567911518837481,0.670441664841167,0.00854579444192467
"1172",189,"Urumieh lake","IUCN","II","Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.195206059978133,0.441665930188729,0.541893078940853,0.62491068429868,0.674483428191767,0.0210711942530824
"1173",633,"Touran","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.163133893955545,0.654273960760772,0.628457766008269,0.483554563320173,0.767059801105918,0.0081464350710432
"1174",643,"Bahu Kalat (Gandu) Protected Area","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.1559145176241,0.709571684080542,0.564782396335783,0.502838232052088,0.675600920155814,0.0114220453883189
"1175",638,"Lake Bakhtegan, Lake Tashk and Kamjan marshes","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.211531054817096,0.603668061956564,0.634174114964354,0.89504139522117,0.640855242881848,0.00629014206808622
"1176",636,"Shadegan marshes and tidal mudflats of Khor-al Amaya and Khor Musa","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.179649405871155,0.542250602691417,0.678107483634819,0.367009148579468,0.669425125232144,0.0105337868620482
"1177",635,"Mooteh Protected Area","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.133169504740019,0.470168301935339,0.683064513451271,1,0.617058663292279,0.0114730544121553
"1178",637,"Kalmand Protected Area","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.214350588453928,0.652038344323985,0.739681112067428,0.508659975282282,0.629043937378007,0.0115766953193386
"1179",641,"Kuh-i Bazman","KBA",NA,"Iran (Islamic Republic of)","IRN","Upper Middle Income Countries and Territories","yes",8,0.210446108590402,0.702983988739218,0.755437687631101,0.483432120031472,0.650645200087466,0.0163733752244312
"1180",531,"The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities","WHS","Not Applicable","Iraq","IRQ","Upper Middle Income Countries and Territories","yes",8,0.200430357734148,0.533655265295452,0.770107762285951,0.60112080623501,0.618620556164239,0.0322299749069808
"1181",1344,"Tharthar Lake and Al-Dhebaeji Fields","KBA",NA,"Iraq","IRQ","Upper Middle Income Countries and Territories","yes",8,0.106160072613278,0.716757473881821,0.744744308705346,0.521707352252368,0.654836821211088,0.00735225300481385
"1182",724,"Aktau cliff faces","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0611373770392546,0.412407079416736,0.820344438505332,0.428772570866578,0.622927660076922,0.0136225349011357
"1183",1239,"Arys-Karaktau State Reserved Zone","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.113417682011295,0.389562773579765,0.75380954573528,0.41282289787569,0.672287984335707,0.019630284405369
"1184",729,"Ayak-Bestau Hills","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0651178415572249,0.262555125114215,0.738899969172238,0.412736166541324,0.654580008717369,0.0228742112759714
"1185",685,"Irgiz-Turgay Lakes","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0721813329399703,0.2645959722757,0.660932375294316,0.407508475155869,0.65708336379912,0.0244935456228323
"1186",708,"Mugodzhary","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.06734029031392,0.255776471108118,0.661521411379432,0.403568771316725,0.627592834426156,0.0286139576108116
"1187",721,"Western and northern foothills of the Kalba Range","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.114226300603456,0.155426437947068,0.698466705841756,0.544766123040891,0.702916000907673,0.0576509260888279
"1188",726,"Lower reaches of the Emba River","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0709279552060342,0.423883928080267,0.650139605415501,0.405195220179199,0.615007040427451,0.022543537266085
"1189",719,"Karagie Depression","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0578387741313258,0.363012781586835,0.70149910928486,0.479929666847095,0.61631483552748,0.00480472053421152
"1190",734,"Semey Ormany (Semipalatinsk Forest)","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0907120682319573,0.101782465640401,0.672955529233002,0.506908947752455,0.702932123912749,0.109705076039074
"1191",733,"Ertis Ormany (Shaldai Forest)","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0714986512284186,0,0.591043245144541,0.499290133782358,0.642686747234426,0.269824857744991
"1192",723,"Donyz-Tau cliff faces","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0689356951034774,0.332702302708873,0.642552562453949,0.460297251212658,0.662710780492647,0.0111906338413433
"1193",713,"Urda Sands","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0707353699299761,0.254135918457212,0.731040777969841,0.402609394204557,0.728680578049925,0.0285782610124194
"1194",727,"Ereymentau Mountains","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0701347098534795,0.0478136254436469,0.7249833561286,0.531266961608322,0.659585005278586,0.0430609352703262
"1195",705,"Zhusandala","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.141205384536699,0.425661066004824,0.768823342635908,0.402246347688725,0.620095120400038,0.0252332200886724
"1196",712,"Lower reaches of the Ashchyozek River","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0621618101908514,0.262079167446476,0.714783858838111,0.40388913882364,0.616333296554875,0.0334919545727345
"1197",728,"Ortau upland massif","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0761356010907406,0.183825609551266,0.737686688192395,0.418778461813229,0.741608012253868,0.0248884579651632
"1198",765,"Manyrak Mountains","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.124105364864532,0.407493180937233,0.82044711254395,0.453723671778137,0.631544588589872,0.0642874792369119
"1199",2,"Ustyurtskiy","IUCN","Ia","Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0688116885061944,0.42328573330586,0.608426080004392,0.48215148419336,0.624724826350068,0.0107987008606715
"1200",737,"Eastern Kazakhstan uplands","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0981495751651059,0.234006589952334,0.747329953825744,0.502981955542275,0.620287069332768,0.0384333466042954
"1201",717,"Western cliff faces of the Ustyurt Plateau","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0612880202311514,0.49577490396425,0.711880870180647,0.466177491557033,0.715933126063182,0.00486440144944996
"1202",3,"Kurgal'dzhinskiy","IUCN","Ia","Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0628608641076278,0.272321305862644,0.721441759746359,0.513642427568186,0.631273312588351,0.0318633186146378
"1203",738,"Chingiztau Mountains","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.095271083618532,0.181136889859235,0.744386649759565,0.505726114552846,0.723758948499671,0.0314482312447273
"1204",722,"Kazakhstan portion of the river Volga's Delta","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0689393070759392,0.467154975247659,0.682525387234892,0.428307931620354,0.626523136628489,0.25233478843168
"1205",706,"Ili River Delta","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0988757811157945,0.420075012994114,0.744325524701114,0.438091304225496,0.693993740866592,0.141374261167785
"1206",192,"Ele Alatau","IUCN","II","Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.134741991916521,0.385968029487115,0.825183026979453,0.467041363953466,0.647834205370244,0.262999414150374
"1207",716,"North-western cliff faces of the Ustyurt Plateau","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0607088798121902,0.400045377364097,0.677953380259326,0.472961747085758,0.670416595825259,0.00654143476137472
"1208",730,"Lower reaches of the Sarysu River","KBA",NA,"Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.0832067466760125,0.305608715580404,0.712987168102108,0.415349358825935,0.652525288799741,0.0162946211216195
"1209",191,"Altun Emel","IUCN","II","Kazakhstan","KAZ","Upper Middle Income Countries and Territories","yes",8,0.17442299931955,0.454374135679712,0.780247909506893,0.442283239761686,0.613359724710485,0.0392019741433833
"1210",1207,"Nefhusa","KBA",NA,"Libyan Arab Jamahiriya","LBY","Upper Middle Income Countries and Territories","yes",8,0.138649117113404,0.345400032823119,0.663570560069065,0.507393049412581,0.758792255244766,0.0620160546614792
"1211",1203,"Cyrenaican Peninsula","KBA",NA,"Libyan Arab Jamahiriya","LBY","Upper Middle Income Countries and Territories","yes",8,0.153878516552168,0.453920165409536,0.697531492837932,0.505594353860359,0.738763176862949,0.389258666844093
"1289",710,"Sumbar","KBA",NA,"Turkmenistan","TKM","Upper Middle Income Countries and Territories","yes",8,0.203093023102396,0.451451579718154,0.64215070135978,0.493990453386259,0.617966554831402,0.0249544910094207
"1290",711,"Sarygamysh","KBA",NA,"Turkmenistan","TKM","Upper Middle Income Countries and Territories","yes",8,0.107309986060577,0.744768985377306,0.649456634523915,0.480366764620067,0.684060244933774,0.00617270403392012
"1291",709,"Turkmenbashy Bay","KBA",NA,"Turkmenistan","TKM","Upper Middle Income Countries and Territories","yes",8,0.0956460878888987,0.505802630826368,0.681552162912784,0.481837411928752,0.635049868150542,0.00591498978087555
"1292",17,"Kaplangurskiy","IUCN","Ia","Turkmenistan","TKM","Upper Middle Income Countries and Territories","yes",8,0.119692034200713,0.643691413832115,0.618330286446757,0.48049398985628,0.687303019198907,0.00466639194007283
"1293",732,"Badhyz","KBA",NA,"Turkmenistan","TKM","Upper Middle Income Countries and Territories","yes",8,0.18195738916588,0.44893787577656,0.675081867304017,0.490180971812973,0.614378874601744,0.0275579914142074
"1294",1191,"Aladafülar","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.24822498964517,0.629294345981885,0.787074811478332,0.497275477297215,0.629434011075487,0.184645405284923
"1295",1195,"Southern Euphrates Valley and Birecik Plains","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.24594536661016,0.357390885414556,0.610255799871379,0.616305432386148,0.618048354933441,0.0274376077664806
"1296",1194,"Geyik Mountains","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.226157882975825,0.670903605737894,0.800199402844378,0.532206561266068,0.631716747449505,0.163582243779678
"1297",1199,"Sündiken Mountains","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.138831725167091,0.556205029172251,0.782498794475715,0.540496945010393,0.618956520464475,0.143015428410521
"1298",787,"Munzur Mountains","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.138562598366252,0.630952931518742,0.62694638737178,0.523947481770925,0.691402238025511,0.0887050472062117
"1299",1198,"Mardin Threshold","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.127952668535692,0.307861061646962,0.610950825182803,0.559710078804388,0.641782566275612,0.0254015831922039
"1300",1197,"Ceylanpinar","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.205634675907911,0.310181070251322,0.553156629091804,0.662508556026697,0.664006735165789,0.0179298809290798
"1301",1192,"Amanos Mountains","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.24844248651874,0.440240683367469,0.867343305024052,0.504550917254115,0.661568370068991,0.315058431866798
"1302",1196,"Boz Mountains","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.15625048479727,0.487822147113976,0.730519816718933,0.529509923724489,0.626955708028073,0.296874544198903
"1303",1193,"Datça and Bozburun Peninsula","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.254418408051655,0.560691611824035,0.79661005080678,0.49232017209677,0.633310404334492,0.378588870893438
"1304",1268,"Bolkar Mountains","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.351548810855413,0.585329863448576,0.816566335529762,0.517207681545083,0.666833215448638,0.142595473527177
"1305",1229,"Eastern Black Sea Mountains [incl Karcal Mountain]","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.279598809628509,0.643624875152325,0.9424176433573,0.50035242010347,0.750260134227219,0.395218826858676
"1306",545,"Tuz Lake","KBA",NA,"Turkey","TUR","Upper Middle Income Countries and Territories","yes",8,0.132968499345242,0.505678173621877,0.620261185647856,0.551452806033795,0.688819452314771,0.0175504942129625
